quality,bits,intra_parts,skip_parts,inter_16x16_parts,inter_4x4_parts,inter_other_parts,non_zero_pixels,frame_width,frame_height,movement_level,mean,sub_mean_1,sub_mean_2,sub_mean_3,sub_mean_4,var_sub_blocks,sobel_h,sobel_v,variance,block_movement_h,block_movement_v,var_movement_h,var_movement_v,cost_1,cost_2,relevant
32,201,0,0,1,0,6,19,416,240,149509,1.066406,4.265625,0.0,0.0,0.0,3.411667,2.994141,3.4726559999999997,64.942856,6.0625,10.1875,42.808594,103.527344,60787.0,63155.0,1.0
32,357,0,0,0,18,13,51,416,240,149509,1.976562,1.4140620000000002,0.0,6.492188,0.0,7.130219,6.791992,7.217772999999999,36.112732,3.015625,4.601562,21.062256,48.630309999999994,37204.0,36566.0,1.0
32,85,0,2,2,0,0,11,416,240,149509,0.539062,0.0,0.0,0.0,2.15625,0.871765,2.46875,2.349609,10.684021000000001,1.875,3.625,10.609375,39.484375,92984.0,103361.0,1.0
32,822,0,0,0,12,19,99,416,240,149509,4.996094,1.4375,2.140625,7.15625,9.25,10.894821,18.750977,19.754883,104.591782,0.960938,7.2421880000000005,3.8656620000000004,122.15228300000001,105263.0,136594.0,1.0
32,136,0,1,1,0,4,12,416,240,149509,1.041016,0.0,0.0,2.777344,1.386719,1.325443,2.7333979999999998,3.358398,7.990505000000001,0.5625,11.0625,0.6210939999999999,204.183594,51811.0,41252.0,1.0
32,223,0,0,2,0,9,23,416,240,149509,1.558594,4.742188,1.4921879999999998,0.0,0.0,3.7495269999999996,4.419922,6.054688,17.381332,1.75,13.578125,4.0,222.900146,73689.0,72648.0,1.0
32,311,0,0,1,3,8,36,416,240,149509,2.017578,2.507812,3.3203120000000004,2.242188,0.0,1.514629,6.398438,6.287109,28.357113000000002,3.921875,11.6875,11.978271000000001,101.808594,99893.0,76777.0,1.0
32,278,0,1,2,0,2,39,416,240,149509,2.302734,3.3515620000000004,2.445312,0.0,3.4140620000000004,1.9145009999999998,7.405272999999999,5.93457,45.060696,4.625,4.5625,36.734375,34.996094,75751.0,62867.0,1.0
32,271,0,0,2,3,9,23,416,240,149509,1.0625,1.3203120000000002,0.0,2.929688,0.0,1.452667,3.911133,4.825195,19.263672,7.453125,8.578125,46.325928000000005,64.65014599999999,70368.0,94508.0,1.0
32,408,0,1,0,3,12,44,416,240,149509,2.539062,1.5859379999999998,2.84375,2.992188,2.734375,0.311188,8.657227,9.280273,35.170349,2.296875,3.8125,13.989989999999999,37.402344,25586.0,96241.0,1.0
32,775,0,0,2,12,7,107,416,240,149509,5.544922,13.289062,0.0,8.890625,0.0,33.16444,18.974609,17.345703,198.476501,4.539062,5.5,81.764099,69.40625,116825.0,94718.0,1.0
32,350,0,0,0,6,14,30,416,240,149509,1.741211,0.0,1.71875,1.8945310000000002,3.3515620000000004,1.4122649999999999,6.005859,6.9375,20.107834,0.671875,8.59375,0.986084,105.616211,61294.0,115493.0,1.0
32,770,0,1,1,0,9,145,416,240,149509,8.152344,12.070312,20.539062,0.0,0.0,75.425674,25.618164,23.571289,433.31469699999997,4.234375,5.375,82.835693,46.703125,145061.0,101992.0,1.0
32,72,0,2,0,3,6,0,416,240,149509,0.0,0.0,0.0,0.0,0.0,0.0,0.227539,0.084961,0.0,1.25,3.375,4.5,31.671875,12715.0,19611.0,1.0
32,1,0,4,0,0,0,0,416,240,134650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18548.0,11753.0,1.0
32,243,0,0,0,0,8,31,416,240,134650,2.489258,3.9492190000000003,1.914062,2.21875,1.875,0.728206,6.736328,5.982422,19.587776,22.0625,12.75,1605.3085939999999,98.1875,25814.0,29868.0,1.0
32,88,16,1,0,0,4,7,416,240,134650,0.425781,0.0,1.703125,0.0,0.0,0.5438689999999999,1.6582029999999999,1.582031,5.310898,3.0,5.125,30.75,78.859375,81002.0,85477.0,1.0
32,92,17,0,2,0,0,20,416,240,134650,1.1875,2.75,0.0,2.0,0.0,1.480469,1.677734,1.7324220000000001,3.9648440000000003,2.625,5.5,31.234375,91.0,27767.0,36393.0,1.0
32,367,0,0,2,12,6,38,416,240,134650,2.7490229999999998,3.199219,5.546875,0.0,2.25,3.959201,8.246094,10.236328,29.234863,1.09375,6.953125,5.381836,102.747803,64399.0,74566.0,1.0
32,74,0,2,0,0,4,3,416,240,134650,0.236328,0.0,0.0,0.0,0.945312,0.167553,1.2158200000000001,0.875977,2.2820400000000003,3.0,6.6875,26.0,91.339844,30083.0,39523.0,1.0
32,148,0,0,2,0,4,13,416,240,134650,1.2314450000000001,1.21875,1.40625,0.0,2.300781,0.672664,4.569336,4.133789,8.259910000000001,2.875,11.0,8.984375,121.875,39593.0,23337.0,1.0
32,469,0,0,0,6,11,60,416,240,134650,3.330078,3.2890620000000004,4.8125,4.484375,0.734375,2.567333,10.797852,10.872069999999999,37.799252,6.71875,11.109375,42.670898,98.378662,53859.0,56334.0,1.0
32,116,0,2,0,0,4,18,416,240,134650,0.8125,1.835938,0.0,1.4140620000000002,0.0,0.682404,3.524414,3.086914,13.40625,3.25,5.6875,23.3125,71.214844,60298.0,69955.0,1.0
32,491,0,0,1,6,10,71,416,240,134650,3.009766,4.476562,0.578125,2.992188,3.9921879999999996,2.257458,11.833984,10.773438,65.730377,4.4375,10.484375,13.902344,77.656006,66289.0,63940.0,1.0
32,263,0,1,0,9,6,32,416,240,134650,1.462891,1.6328120000000002,4.21875,0.0,0.0,2.9759330000000004,6.649414,6.129883,25.570889,1.898438,8.359375,5.231873,81.9021,99665.0,96074.0,0.0
32,134,0,3,0,3,5,20,416,240,134650,1.185547,1.992188,0.0,2.75,0.0,1.477306,3.845703,1.9804689999999998,13.955807,0.015625,0.5625,0.015381,9.808594,508.0,179.0,1.0
32,70,0,3,0,0,2,5,416,240,134650,0.36425799999999997,0.0,0.0,1.457031,0.0,0.39805100000000004,1.2265620000000002,1.013672,3.6905580000000002,0.3125,3.375,0.964844,89.859375,57425.0,62869.0,1.0
32,376,0,0,0,6,12,49,416,240,134650,2.619141,3.234375,1.09375,4.859375,1.2890620000000002,2.373272,10.926758,7.209961,42.435024,2.0,8.546875,5.125,82.904053,17785.0,66800.0,1.0
32,289,0,1,1,0,7,33,416,240,134650,1.7050779999999999,4.070312,0.0,2.75,0.0,3.125195,5.80957,6.418945,66.45599399999999,5.359375,9.59375,38.761475,125.491211,42797.0,43359.0,1.0
32,393,0,1,0,6,11,65,416,240,134650,2.572266,0.0,0.0,8.132812,2.15625,11.081463000000001,7.765625,7.6328119999999995,51.303371000000006,2.757812,4.210938,20.558532999999997,47.463318,34262.0,37943.0,1.0
32,86,0,1,2,0,2,5,416,240,134650,0.208984,0.0,0.0,0.0,0.835938,0.131023,1.317383,1.145508,3.9172629999999997,3.375,6.125,14.734375,48.609375,94839.0,94556.0,1.0
32,783,0,0,0,18,13,108,416,240,134650,4.988281,2.109375,1.75,4.609375,11.484375,15.279342999999999,16.105469,20.054688,92.68541,4.640625,6.53125,383.1521,130.030273,92541.0,111124.0,1.0
32,120,0,1,0,0,6,10,416,240,134650,0.643555,0.0,0.0,1.21875,1.355469,0.41649899999999995,2.439453,2.716797,7.327048,0.375,6.4375,0.234375,53.62109399999999,43051.0,40246.0,1.0
32,312,0,0,1,3,8,39,416,240,134650,1.9082029999999999,4.523438,3.109375,0.0,0.0,3.8911860000000003,7.185547,7.761719,26.983760999999998,1.328125,9.703125,1.720459,84.36499,81963.0,86789.0,1.0
32,332,0,0,1,0,6,49,416,240,134650,2.873047,3.578125,1.695312,4.507812,1.710938,1.476788,8.537109,8.992188,76.804199,4.125,12.875,2.609375,24.359375,83930.0,79861.0,1.0
32,184,0,1,2,3,4,16,416,240,134650,1.046875,4.1875,0.0,0.0,0.0,3.287842,3.875977,3.231445,46.64624,5.734375,5.28125,39.820068,33.764648,63513.0,43898.0,1.0
32,225,0,2,0,0,8,27,416,240,134650,1.431641,3.484375,0.0,2.242188,0.0,2.242474,4.72168,6.114258,21.807827,4.140625,4.953125,25.2771,35.982178000000005,69626.0,71268.0,1.0
32,471,0,1,1,15,4,75,416,240,134650,3.8359379999999996,2.765625,5.09375,1.671875,5.8125,2.829407,12.225586,14.772460999999998,51.086365,2.40625,4.359375,10.459961,34.073975,30330.0,98705.0,1.0
32,1033,16,0,0,24,7,155,416,240,134650,7.119141,9.585938,3.59375,11.4375,3.859375,11.946941,20.484375,23.287109,213.497528,1.21875,2.898438,23.827148,101.622498,137845.0,126731.0,1.0
32,443,0,0,1,9,10,60,416,240,134650,3.439453,2.796875,2.960938,1.5703120000000002,6.429688,3.269268,9.860352,13.430664000000002,39.863521999999996,0.546875,5.328125,1.029053,52.376709000000005,67589.0,86460.0,1.0
32,687,0,1,0,6,16,92,416,240,134650,5.587891,10.453125,11.023438,0.875,0.0,26.662884000000002,16.178711,16.624023,208.021576,2.484375,10.375,77.156006,1914.390625,169473.0,90684.0,1.0
32,69,0,2,0,0,4,7,416,240,134650,0.339844,0.703125,0.0,0.65625,0.0,0.11576800000000001,1.594727,1.401367,5.271225,1.0625,2.9375,3.4335940000000003,25.933594,46486.0,24086.0,1.0
32,229,0,3,1,0,0,33,416,240,143014,3.654297,14.617188,0.0,0.0,0.0,40.061657000000004,5.748047,4.25,118.388306,0.0,6.875,0.0,330.859375,20817.0,14017.0,1.0
32,148,0,1,0,0,6,14,416,240,143014,1.014648,2.445312,0.0,1.613281,0.0,1.1160459999999999,3.006836,2.229492,12.106231,6.3125,8.0625,87.839844,111.558594,38820.0,106992.0,1.0
32,42,16,1,1,0,2,0,416,240,143014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3125,4.375,25.714844,60.109375,52617.0,76342.0,1.0
32,66,0,2,2,0,0,4,416,240,143014,0.34570300000000004,0.0,1.3828120000000002,0.0,0.0,0.358532,1.517578,1.650391,2.954708,2.375,5.25,27.484375,82.9375,45487.0,60077.0,1.0
32,134,16,1,0,6,4,11,416,240,143014,0.948242,1.25,0.0,2.542969,0.0,1.108134,3.588867,3.922852,7.451422999999999,0.75,2.625,5.9375,48.234375,65986.0,79749.0,1.0
32,122,32,2,0,0,0,22,416,240,143014,2.020508,4.070312,0.0,4.011719,0.0,4.0828809999999995,5.509766,4.035156,12.68415,0.0,0.0,0.0,0.0,24526.0,38597.0,1.0
32,81,0,1,2,0,2,2,416,240,143014,0.23144499999999998,0.0,0.0,0.925781,0.0,0.160701,0.6933590000000001,1.1640620000000002,1.498191,1.25,7.4375,3.0625,81.246094,53245.0,16445.0,1.0
32,96,16,0,1,6,5,0,416,240,143014,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.011719,0.0,4.015625,7.921875,33.109131,102.54077099999999,64833.0,70197.0,1.0
32,129,0,0,2,9,3,10,416,240,143014,0.679688,0.0,1.40625,0.0,1.3125,0.463074,3.126953,2.070312,7.319275,5.984375,11.429688,23.937256,86.776306,73553.0,105672.0,1.0
32,661,0,0,0,0,12,104,416,240,143014,4.738281,11.28125,1.40625,4.757812,1.5078120000000002,16.087296,14.870117,13.942383,83.281113,5.015625,14.640625,10.796631,75.105225,56518.0,67266.0,1.0
32,380,0,0,1,9,8,53,416,240,143014,2.177734,0.0,4.09375,2.226562,2.390625,2.115337,8.264648,7.741211,36.823879,1.664062,7.5390619999999995,4.457458,83.295349,90544.0,90544.0,0.0
32,41,0,2,1,0,2,0,416,240,143014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125,8.5625,15.109375,94.496094,1109.0,877.0,1.0
32,33,0,2,0,0,4,0,416,240,143014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,8.5625,16.125,94.496094,29057.0,28888.0,0.0
32,225,0,0,2,12,7,31,416,240,143014,1.332031,0.0,2.40625,0.0,2.921875,1.807541,5.048828,4.785156,22.495224,1.65625,6.171875,5.663086,78.04858399999999,8028.0,63226.0,1.0
32,360,0,1,1,3,6,48,416,240,143014,3.208984,5.507812,7.328125,0.0,0.0,10.711772999999999,8.982422,8.800781,168.596954,7.265625,10.8125,31.413818,67.402344,22424.0,27578.0,1.0
32,129,0,1,2,3,4,14,416,240,143014,0.5742189999999999,0.0,0.0,0.0,2.296875,0.989182,2.566406,2.1875,10.601913,4.59375,8.046875,20.678711,61.200928000000005,37711.0,55599.0,1.0
32,57,0,2,1,0,2,5,416,240,143014,0.22656199999999999,0.0,0.0,0.90625,0.0,0.15399200000000002,1.209961,0.879883,3.860779,2.9375,7.1875,11.183594,66.527344,76981.0,77733.0,1.0
32,255,0,0,2,3,6,38,416,240,143014,1.4609379999999998,0.0,0.0,0.0,5.84375,6.403015,5.245117,5.063477,27.611755,3.546875,10.4375,229.93530299999998,124.808594,68152.0,98221.0,1.0
32,42,0,1,2,0,2,0,416,240,143014,0.0,0.0,0.0,0.0,0.0,0.0,0.123047,0.0058590000000000005,0.0,0.4375,10.0,0.371094,60.75,29950.0,39470.0,1.0
32,172,0,1,1,0,4,16,416,240,143014,1.140625,2.882812,1.679688,0.0,0.0,1.4819639999999998,3.8515620000000004,5.894531,22.419678,1.0,8.9375,1.0,62.30859399999999,71092.0,93181.0,1.0
32,306,0,0,3,0,2,44,416,240,143014,3.529297,0.0,0.0,11.507812,2.609375,22.35371,3.7304690000000003,12.363281,283.995239,3.9375,13.625,2.433594,26.734375,59833.0,111828.0,1.0
32,370,0,0,1,0,6,62,416,240,143014,3.513672,10.335938,2.851562,0.867188,0.0,16.582867,9.911133,11.215819999999999,245.35333300000002,9.875,10.875,22.734375,27.484375,55752.0,73023.0,1.0
32,347,0,0,1,9,7,51,416,240,143014,2.743164,2.835938,1.3984379999999998,4.976562,1.7617189999999998,1.94205,8.993164,10.942383,41.700638,7.265625,10.476562,14.366943,29.561951,37242.0,78226.0,1.0
32,341,0,1,1,9,4,51,416,240,143014,2.972656,2.132812,1.851562,6.359375,1.546875,3.866226,10.123047,9.640625,30.61644,2.96875,5.953125,10.749023,42.950928000000005,37172.0,91837.0,1.0
32,1352,0,0,0,12,22,204,416,240,143014,9.621094,5.359375,8.375,13.859375,10.890625,9.822433,28.227539,34.456055,262.360352,1.9375,5.148438,20.683594,101.54827900000001,112938.0,181245.0,1.0
32,223,0,0,1,18,4,23,416,240,143014,1.316406,1.789062,1.757812,0.0,1.71875,0.5782619999999999,4.479492,5.741211,18.575668,0.53125,7.59375,0.49902299999999994,39.866211,37525.0,86116.0,1.0
32,125,0,0,2,0,4,13,416,240,143014,0.905273,0.0,0.0,3.6210940000000003,0.0,2.45856,3.222656,2.611328,9.109191000000001,1.25,8.0625,1.0625,39.433594,186453.0,54639.0,1.0
32,207,0,1,2,0,2,34,416,240,143014,1.470703,0.65625,0.0,4.710938,0.515625,3.559399,2.896484,4.751953,63.57336,2.5625,7.4375,5.371094,43.246094,53619.0,51389.0,1.0
32,273,0,1,0,0,6,27,416,240,146606,4.410156,17.640625,0.0,0.0,0.0,58.348434,7.5625,6.642578,496.46850599999993,6.1875,6.25,219.902344,129.4375,30013.0,17000.0,1.0
32,126,0,1,2,0,2,10,416,240,146606,0.797852,1.402344,0.0,1.789062,0.0,0.655261,3.263672,2.798828,6.954253,11.125,12.5625,133.609375,105.246094,27212.0,39383.0,1.0
32,78,17,1,0,0,2,14,416,240,146606,0.9238280000000001,2.195312,0.0,0.0,1.5,0.913891,1.7148439999999998,2.273438,4.816463,1.1875,1.4375,21.152344,30.996094,44708.0,43447.0,1.0
32,32,32,2,0,0,0,2,416,240,146606,0.257812,0.0,1.03125,0.0,0.0,0.199402,0.8125,1.1484379999999998,1.542908,0.0,0.0,0.0,0.0,29058.0,34024.0,1.0
32,190,16,0,2,0,2,21,416,240,146606,1.8574220000000001,3.3359379999999996,0.0,4.09375,0.0,3.5218010000000004,5.782227,4.883789,12.772639999999999,3.875,8.5,29.109375,121.625,66671.0,83914.0,1.0
32,96,0,1,3,0,0,12,416,240,146606,1.0810549999999999,3.105469,0.0,1.21875,0.0,1.613643,2.365234,2.732422,7.845969,3.25,8.375,17.6875,116.984375,36352.0,35453.0,1.0
32,123,0,1,2,0,2,20,416,240,146606,1.7080080000000002,3.7265620000000004,0.0,3.105469,0.0,2.9655099999999996,4.599609,4.134766,12.214545,2.375,8.625,12.734375,123.984375,45367.0,15415.0,1.0
32,112,0,1,3,0,0,2,416,240,146606,0.175781,0.0,0.0,0.0,0.703125,0.092697,0.482422,1.408203,3.926132,5.375,15.0,75.734375,252.0,67591.0,73555.0,1.0
32,130,0,1,1,0,4,14,416,240,146606,1.324219,0.0,1.4453120000000002,0.0,3.8515620000000004,2.4773099999999997,4.62793,2.6884770000000002,8.898788,5.0,9.5625,43.875,158.121094,84141.0,82997.0,1.0
32,907,0,0,1,12,12,157,416,240,146606,6.783203,11.226562,2.578125,7.1875,6.140625,9.500622,20.661133,23.958008,204.085815,3.671875,8.828125,17.626708999999998,94.18920899999999,58832.0,58851.0,1.0
32,250,0,0,0,0,12,26,416,240,146606,1.201172,0.0,3.210938,0.0,1.59375,1.769726,4.555664,4.989258,21.314999,2.578125,11.09375,4.775146,85.20996099999999,86661.0,93177.0,0.0
32,55,0,1,2,6,3,0,416,240,146606,0.0,0.0,0.0,0.0,0.0,0.0,0.31054699999999996,0.060547000000000004,0.0,0.421875,6.640625,0.493896,111.323975,1208.0,890.0,1.0
32,91,0,0,2,0,4,4,416,240,146606,0.333984,0.0,0.0,0.0,1.3359379999999998,0.33463699999999996,1.520508,1.260742,2.911892,1.0,10.5625,1.5,119.496094,23707.0,30187.0,0.0
32,366,0,0,2,9,4,60,416,240,146606,2.599609,1.2890620000000002,4.734375,1.4921879999999998,2.882812,1.8953360000000001,9.880859,8.597656,40.089687,1.8125,7.46875,5.214844,87.217773,3758.0,77603.0,0.0
32,437,0,0,2,3,8,32,416,240,146606,2.203125,2.578125,3.7421879999999996,1.789062,0.703125,1.232697,8.097656,7.072266,31.841553,7.875,9.875,40.078125,62.828125,16560.0,16277.0,1.0
32,59,0,2,2,0,0,7,416,240,146606,0.257812,0.0,0.0,1.03125,0.0,0.199402,1.275391,1.867188,5.414001,3.625,6.125,21.984375,62.609375,47301.0,57651.0,1.0
32,188,0,2,1,6,2,24,416,240,146606,1.6982419999999998,3.671875,0.0,3.121094,0.0,2.9219470000000003,5.445312,4.917969,18.001717000000003,1.59375,3.5625,9.241211,45.371094,76934.0,86717.0,1.0
32,285,0,0,0,6,14,30,416,240,146606,1.417969,4.023438,0.0,0.0,1.648438,2.7157139999999997,5.524414,5.295898,21.596785999999998,2.078125,9.984375,4.665771,87.077881,107271.0,104970.0,1.0
32,96,0,2,0,0,4,8,416,240,146606,0.731445,0.0,0.0,1.265625,1.6601560000000002,0.554469,2.101562,2.337891,7.979636,0.375,6.4375,0.484375,69.746094,26238.0,27791.0,1.0
32,299,0,0,2,6,5,41,416,240,146606,1.9960939999999998,4.34375,3.640625,0.0,0.0,4.046188,5.503906,8.667969,28.208969,1.734375,15.96875,2.476318,166.655273,64207.0,63544.0,1.0
32,364,0,0,1,0,6,54,416,240,146606,3.019531,0.0,2.617188,4.617188,4.84375,3.789932,7.563477000000001,12.403319999999999,50.286728000000004,4.0,14.125,2.5,28.734375,68321.0,97597.0,1.0
32,498,0,0,0,15,12,68,416,240,146606,3.326172,7.90625,5.398438,0.0,0.0,11.84956,7.504883,9.090819999999999,119.88970900000001,8.101562,8.703125,82.794373,98.536865,47507.0,109771.0,1.0
32,370,0,0,0,12,14,36,416,240,146606,2.078125,1.078125,0.671875,4.304688,2.257812,1.991852,6.772461,8.250977,28.093506,7.3125,10.0,72.152344,136.8125,35238.0,123507.0,1.0
32,468,0,0,1,6,11,68,416,240,146606,3.242188,3.3828120000000004,1.171875,5.859375,2.554688,2.907074,11.444336,10.647461,42.61322,4.390625,8.203125,32.863037,114.84936499999999,46881.0,94358.0,1.0
32,1327,0,0,0,6,24,187,416,240,146606,9.232422,5.140625,6.429688,12.101562,13.257812,12.258465,22.765625,28.429688,198.029968,1.1640620000000002,10.898438,6.1371459999999995,282.388123,111703.0,180610.0,1.0
32,417,0,0,2,3,9,52,416,240,146606,3.30957,4.214844,6.226562,0.757812,2.039062,4.363505,9.130859,11.373047,34.725456,0.703125,9.0,0.8337399999999999,110.25,37541.0,118067.0,1.0
32,197,0,0,1,0,10,15,416,240,146606,0.807617,1.9335939999999998,1.296875,0.0,0.0,0.702922,3.495117,4.313477,10.846778,1.59375,11.03125,2.803711,138.717773,197937.0,57491.0,1.0
32,326,0,0,1,18,6,53,416,240,146606,2.414062,0.0,1.0,6.1875,2.46875,5.517273,4.234375,6.523438,51.613708,1.3125,4.8125,3.5273440000000003,44.589844,58325.0,65478.0,1.0
32,568,0,1,1,0,8,68,416,240,148973,4.410156,16.96875,0.0,0.671875,0.0,52.647994999999995,7.435547,10.707031,167.99778700000002,11.921875,11.3125,265.665771,244.308594,35998.0,22709.0,1.0
32,182,16,0,3,0,0,21,416,240,148973,2.322266,3.015625,0.0,4.023438,2.25,2.193218,5.648438,7.0,10.931301,7.375,8.375,90.984375,117.234375,19992.0,21836.0,1.0
32,122,0,3,0,0,2,20,416,240,148973,1.46875,1.410156,0.0,4.464844,0.0,3.3236160000000003,4.500977,5.178711,13.049805000000001,2.0625,1.3125,30.558594,25.839844,40875.0,41056.0,1.0
32,33,16,2,1,0,0,0,416,240,148973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,0.125,18.484375,0.109375,24067.0,25205.0,1.0
32,152,16,1,2,0,0,19,416,240,148973,1.944336,1.773438,0.0,4.769531,1.234375,3.073855,6.007812,5.302734,10.712722,3.625,5.375,39.984375,86.734375,69031.0,71020.0,1.0
32,172,0,2,0,0,4,17,416,240,148973,1.858398,4.050781,0.0,0.0,3.3828120000000004,3.509418,5.232422,6.154297,9.381316,4.3125,3.375,67.214844,53.359375,20192.0,28469.0,0.0
32,116,0,0,2,0,4,6,416,240,148973,0.7539060000000001,2.015625,0.0,1.0,0.0,0.697311,1.433594,1.7695310000000002,3.9863129999999996,3.4375,13.5625,7.621094,124.371094,28020.0,11921.0,1.0
32,69,1,1,1,6,3,16,416,240,148973,0.5,0.0,2.0,0.0,0.0,0.75,0.59668,0.643555,0.75,5.859375,1.25,185.68335,17.234375,47307.0,47976.0,1.0
32,259,0,0,3,0,2,31,416,240,148973,1.8232419999999998,0.0,3.175781,0.0,4.117188,3.434993,6.399414,4.819336,25.487312,9.1875,16.4375,12.402344,38.996094,69337.0,71671.0,1.0
32,882,0,0,0,15,16,104,416,240,148973,6.029297,5.773438,2.523438,8.390625,7.4296880000000005,4.97337,17.53418,18.422852,109.22375500000001,2.21875,6.117188,12.780273,90.21283000000001,37965.0,34492.0,1.0
32,105,0,0,3,3,4,4,416,240,148973,0.287109,0.0,0.0,0.0,1.1484379999999998,0.247295,1.7763669999999998,1.272461,3.048428,1.984375,8.609375,4.984131,86.784912,106014.0,117664.0,0.0
32,190,0,0,1,3,10,12,416,240,148973,1.2109379999999998,0.835938,4.007812,0.0,0.0,2.723969,3.827148,3.317383,14.451599,1.03125,12.90625,1.467773,198.11621100000002,1332.0,904.0,1.0
32,144,0,0,0,0,8,10,416,240,148973,0.90625,2.625,0.0,0.0,1.0,1.151367,2.919922,2.548828,6.657227000000001,2.4375,17.875,9.621094,242.984375,20173.0,20116.0,1.0
32,486,0,0,0,0,15,63,416,240,148973,3.2851559999999997,0.710938,3.40625,5.679688,3.34375,3.09462,8.445312,9.179688,56.494857999999994,3.0,12.921875,5.5,82.00952099999999,13721.0,74341.0,1.0
32,127,0,0,1,3,7,8,416,240,148973,0.439453,0.0,0.0,1.757812,0.0,0.579357,1.560547,1.330078,5.927975,8.25,9.75,35.875,59.875,29336.0,29270.0,1.0
32,184,0,0,2,6,4,19,416,240,148973,0.828125,0.0,0.0,1.976562,1.3359379999999998,0.7370909999999999,3.3164059999999997,3.003906,14.24585,5.9375,9.28125,55.18359399999999,139.452148,54567.0,54652.0,1.0
32,270,0,2,0,0,8,40,416,240,148973,1.9960939999999998,3.15625,0.0,4.828125,0.0,4.333786,5.808594,6.6484380000000005,27.169907000000002,1.578125,3.5,8.962646000000001,43.75,78498.0,82648.0,1.0
32,191,0,0,2,0,4,20,416,240,148973,1.146484,1.671875,1.5703120000000002,1.34375,0.0,0.452251,4.849609,5.28125,13.992214,3.25,13.25,3.6875,42.9375,84339.0,93306.0,1.0
32,126,0,2,2,0,0,13,416,240,148973,1.010742,0.0,0.0,0.984375,3.058594,1.559398,2.490234,3.314453,9.032111,0.375,7.875,0.484375,126.109375,39960.0,39565.0,1.0
32,283,0,1,0,3,7,33,416,240,148973,1.9091799999999999,3.7421879999999996,3.8945309999999997,0.0,0.0,3.647868,4.496094,6.822266,21.89312,0.8125,9.84375,0.902344,85.44433599999999,56360.0,55267.0,1.0
32,171,0,0,2,6,4,19,416,240,148973,1.459961,1.7382810000000002,0.0,1.5859379999999998,2.515625,0.8348110000000001,5.293945,5.416992,14.775741,2.71875,9.8125,4.639648,57.90234399999999,73008.0,71161.0,1.0
32,608,0,0,3,3,4,87,416,240,148973,5.795898,11.765625,7.578125,3.8398440000000003,0.0,19.058139999999998,13.816406,19.261719,278.174164,8.75,9.234375,32.5,36.398193,46873.0,95020.0,1.0
32,548,0,0,1,3,9,86,416,240,148973,4.625,4.484375,4.648438,6.574219,2.792969,1.794029,11.876953,13.248047,49.595703,6.21875,8.40625,23.920898,44.178711,39059.0,131991.0,1.0
32,361,0,0,0,3,11,56,416,240,148973,2.5791020000000002,3.359375,0.0,3.546875,3.4101559999999997,2.221957,10.484375,9.859375,39.200775,5.046875,9.78125,8.794678,32.420898,64772.0,104089.0,1.0
32,1139,0,0,1,3,19,171,416,240,148973,9.029297,6.171875,4.390625,18.554688,7.0,31.133312,27.40625,35.693359,310.690552,3.242188,12.265625,38.496033000000004,183.210693,111541.0,169357.0,1.0
32,646,0,0,1,12,12,111,416,240,148973,6.507812,3.6484379999999996,6.164062,2.257812,13.960938,20.47644,16.168945,23.583008,367.871033,0.515625,5.9375,0.5622560000000001,60.40234399999999,21494.0,96650.0,1.0
32,276,0,1,0,3,10,19,416,240,148973,1.044922,1.5390620000000002,0.0,2.640625,0.0,1.243542,5.008789,3.930664,16.294857,0.8125,7.796875,1.7773439999999998,87.30249,190541.0,91772.0,1.0
32,440,0,1,1,6,4,73,416,240,148973,3.3828120000000004,0.0,0.0,10.953125,2.578125,20.210998999999997,5.964844,9.927734,126.646423,2.5,7.0625,15.625,122.183594,53072.0,84982.0,1.0
32,751,0,0,0,0,11,88,416,240,158343,9.964844,22.910156,1.992188,14.957031,0.0,88.841095,18.833008,24.999023,376.184326,33.515625,16.640625,7941.03125,90.886475,47546.0,42367.0,1.0
32,186,17,0,2,0,0,24,416,240,158343,2.333008,0.0,2.566406,4.53125,2.234375,2.584849,5.981445,6.633789,13.370551,2.5,9.125,43.75,302.359375,17957.0,31543.0,1.0
32,39,0,2,0,0,4,0,416,240,158343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4375,5.25,59.24609399999999,82.6875,29065.0,37043.0,0.0
32,51,0,2,2,0,0,3,416,240,158343,0.3125,1.25,0.0,0.0,0.0,0.292969,0.8125,0.9707030000000001,2.167969,3.5,5.25,37.75,82.6875,11587.0,11304.0,1.0
32,104,0,0,4,0,0,8,416,240,158343,0.864258,1.2265620000000002,0.0,2.230469,0.0,0.87292,2.823242,2.9990229999999998,5.252082,7.875,12.0,43.859375,90.0,40366.0,59770.0,1.0
32,83,0,0,3,0,2,4,416,240,158343,0.48535200000000006,1.9414060000000002,0.0,0.0,0.0,0.7066979999999999,1.486328,1.263672,2.808379,5.0625,12.9375,16.558594,104.308594,16907.0,18690.0,1.0
